"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"60 years"	"60"	"2011"	"2011"	"Male"	"M"	4834	1761228	274.5
"Total"	"60 years"	"60"	"2011"	"2011"			6965	3664521	190.1
	"60 years"	"60"	"2012"	"2012"	"Female"	"F"	2274	1942997	117.0
	"60 years"	"60"	"2012"	"2012"	"Male"	"M"	5130	1802492	284.6
"Total"	"60 years"	"60"	"2012"	"2012"			7404	3745489	197.7
	"60 years"	"60"	"2013"	"2013"	"Female"	"F"	2291	2006745	114.2
	"60 years"	"60"	"2013"	"2013"	"Male"	"M"	5123	1856051	276.0
"Total"	"60 years"	"60"	"2013"	"2013"			7414	3862796	191.9
	"60 years"	"60"	"2014"	"2014"	"Female"	"F"	2381	2071358	114.9
	"60 years"	"60"	"2014"	"2014"	"Male"	"M"	5204	1914009	271.9
"Total"	"60 years"	"60"	"2014"	"2014"			7585	3985367	190.3
	"60 years"	"60"	"2015"	"2015"	"Female"	"F"	2508	2138784	117.3
	"60 years"	"60"	"2015"	"2015"	"Male"	"M"	5456	1987008	274.6
"Total"	"60 years"	"60"	"2015"	"2015"			7964	4125792	193.0
	"60 years"	"60"	"2016"	"2016"	"Female"	"F"	2476	2139267	115.7
	"60 years"	"60"	"2016"	"2016"	"Male"	"M"	5535	1984701	278.9
"Total"	"60 years"	"60"	"2016"	"2016"			8011	4123968	194.3
	"60 years"	"60"	"2017"	"2017"	"Female"	"F"	2611	2202546	118.5
	"60 years"	"60"	"2017"	"2017"	"Male"	"M"	5822	2047375	284.4
"Total"	"60 years"	"60"	"2017"	"2017"			8433	4249921	198.4
	"60 years"	"60"	"2018"	"2018"	"Female"	"F"	2603	2204821	118.1
	"60 years"	"60"	"2018"	"2018"	"Male"	"M"	5789	2054540	281.8
"Total"	"60 years"	"60"	"2018"	"2018"			8392	4259361	197.0
	"60 years"	"60"	"2019"	"2019"	"Female"	"F"	2561	2199986	116.4
	"60 years"	"60"	"2019"	"2019"	"Male"	"M"	5718	2052677	278.6
"Total"	"60 years"	"60"	"2019"	"2019"			8279	4252663	194.7
"Total"	"60 years"	"60"					150426	71179887	211.3
	"61 years"	"61"	"1999"	"1999"	"Female"	"F"	2272	1138272	199.6
	"61 years"	"61"	"1999"	"1999"	"Male"	"M"	4244	1040279	408.0
"Total"	"61 years"	"61"	"1999"	"1999"			6516	2178551	299.1
	"61 years"	"61"	"2000"	"2000"	"Female"	"F"	2224	1159548	191.8
	"61 years"	"61"	"2000"	"2000"	"Male"	"M"	4359	1061679	410.6
"Total"	"61 years"	"61"	"2000"	"2000"			6583	2221227	296.4
	"61 years"	"61"	"2001"	"2001"	"Female"	"F"	2158	1213556	177.8
	"61 years"	"61"	"2001"	"2001"	"Male"	"M"	4304	1110151	387.7
"Total"	"61 years"	"61"	"2001"	"2001"			6462	2323707	278.1
	"61 years"	"61"	"2002"	"2002"	"Female"	"F"	2148	1238720	173.4
	"61 years"	"61"	"2002"	"2002"	"Male"	"M"	4366	1131638	385.8
"Total"	"61 years"	"61"	"2002"	"2002"			6514	2370358	274.8
	"61 years"	"61"	"2003"	"2003"	"Female"	"F"	2248	1322858	169.9
	"61 years"	"61"	"2003"	"2003"	"Male"	"M"	4659	1212101	384.4
"Total"	"61 years"	"61"	"2003"	"2003"			6907	2534959	272.5
	"61 years"	"61"	"2004"	"2004"	"Female"	"F"	2372	1482907	160.0
	"61 years"	"61"	"2004"	"2004"	"Male"	"M"	4874	1365695	356.9
"Total"	"61 years"	"61"	"2004"	"2004"			7246	2848602	254.4
	"61 years"	"61"	"2005"	"2005"	"Female"	"F"	2221	1428216	155.5
	"61 years"	"61"	"2005"	"2005"	"Male"	"M"	4545	1316923	345.1
"Total"	"61 years"	"61"	"2005"	"2005"			6766	2745139	246.5
	"61 years"	"61"	"2006"	"2006"	"Female"	"F"	2142	1441590	148.6
	"61 years"	"61"	"2006"	"2006"	"Male"	"M"	4384	1335279	328.3
"Total"	"61 years"	"61"	"2006"	"2006"			6526	2776869	235.0
	"61 years"	"61"	"2007"	"2007"	"Female"	"F"	2097	1441286	145.5
	"61 years"	"61"	"2007"	"2007"	"Male"	"M"	4306	1334516	322.7
"Total"	"61 years"	"61"	"2007"	"2007"			6403	2775802	230.7
	"61 years"	"61"	"2008"	"2008"	"Female"	"F"	2620	1911784	137.0
	"61 years"	"61"	"2008"	"2008"	"Male"	"M"	5358	1783203	300.5
"Total"	"61 years"	"61"	"2008"	"2008"			7978	3694987	215.9
	"61 years"	"61"	"2009"	"2009"	"Female"	"F"	2372	1823104	130.1
	"61 years"	"61"	"2009"	"2009"	"Male"	"M"	5117	1694484	302.0
"Total"	"61 years"	"61"	"2009"	"2009"			7489	3517588	212.9
	"61 years"	"61"	"2010"	"2010"	"Female"	"F"	2250	1813519	124.1
	"61 years"	"61"	"2010"	"2010"	"Male"	"M"	4957	1679077	295.2
"Total"	"61 years"	"61"	"2010"	"2010"			7207	3492596	206.4
	"61 years"	"61"	"2011"	"2011"	"Female"	"F"	2243	1861920	120.5
	"61 years"	"61"	"2011"	"2011"	"Male"	"M"	4953	1722457	287.6
"Total"	"61 years"	"61"	"2011"	"2011"			7196	3584377	200.8
	"61 years"	"61"	"2012"	"2012"	"Female"	"F"	2425	1893029	128.1
	"61 years"	"61"	"2012"	"2012"	"Male"	"M"	5286	1742427	303.4
"Total"	"61 years"	"61"	"2012"	"2012"			7711	3635456	212.1
	"61 years"	"61"	"2013"	"2013"	"Female"	"F"	2384	1932477	123.4
	"61 years"	"61"	"2013"	"2013"	"Male"	"M"	5423	1783516	304.1
"Total"	"61 years"	"61"	"2013"	"2013"			7807	3715993	210.1
	"61 years"	"61"	"2014"	"2014"	"Female"	"F"	2498	1997348	125.1
	"61 years"	"61"	"2014"	"2014"	"Male"	"M"	5567	1837080	303.0
"Total"	"61 years"	"61"	"2014"	"2014"			8065	3834428	210.3
	"61 years"	"61"	"2015"	"2015"	"Female"	"F"	2622	2060944	127.2
	"61 years"	"61"	"2015"	"2015"	"Male"	"M"	5540	1893657	292.6
"Total"	"61 years"	"61"	"2015"	"2015"			8162	3954601	206.4
	"61 years"	"61"	"2016"	"2016"	"Female"	"F"	2572	2122487	121.2
	"61 years"	"61"	"2016"	"2016"	"Male"	"M"	5923	1961475	302.0
"Total"	"61 years"	"61"	"2016"	"2016"			8495	4083962	208.0
	"61 years"	"61"	"2017"	"2017"	"Female"	"F"	2740	2128409	128.7
	"61 years"	"61"	"2017"	"2017"	"Male"	"M"	5968	1963253	304.0
"Total"	"61 years"	"61"	"2017"	"2017"			8708	4091662	212.8
	"61 years"	"61"	"2018"	"2018"	"Female"	"F"	2737	2184082	125.3
	"61 years"	"61"	"2018"	"2018"	"Male"	"M"	6085	2018812	301.4
"Total"	"61 years"	"61"	"2018"	"2018"			8822	4202894	209.9
	"61 years"	"61"	"2019"	"2019"	"Female"	"F"	2822	2187221	129.0
	"61 years"	"61"	"2019"	"2019"	"Male"	"M"	6152	2027951	303.4
"Total"	"61 years"	"61"	"2019"	"2019"			8974	4215172	212.9
"Total"	"61 years"	"61"					156537	68798930	227.5
	"62 years"	"62"	"1999"	"1999"	"Female"	"F"	2447	1089367	224.6
	"62 years"	"62"	"1999"	"1999"	"Male"	"M"	4504	986960	456.4
"Total"	"62 years"	"62"	"1999"	"1999"			6951	2076327	334.8
	"62 years"	"62"	"2000"	"2000"	"Female"	"F"	2448	1137207	215.3
	"62 years"	"62"	"2000"	"2000"	"Male"	"M"	4645	1033865	449.3
"Total"	"62 years"	"62"	"2000"	"2000"			7093	2171072	326.7
	"62 years"	"62"	"2001"	"2001"	"Female"	"F"	2370	1156768	204.9
	"62 years"	"62"	"2001"	"2001"	"Male"	"M"	4455	1056502	421.7
"Total"	"62 years"	"62"	"2001"	"2001"			6825	2213270	308.4
	"62 years"	"62"	"2002"	"2002"	"Female"	"F"	2319	1207560	192.0
	"62 years"	"62"	"2002"	"2002"	"Male"	"M"	4612	1098596	419.8
"Total"	"62 years"	"62"	"2002"	"2002"			6931	2306156	300.5
	"62 years"	"62"	"2003"	"2003"	"Female"	"F"	2377	1232608	192.8
	"62 years"	"62"	"2003"	"2003"	"Male"	"M"	4579	1119523	409.0
"Total"	"62 years"	"62"	"2003"	"2003"			6956	2352131	295.7
	"62 years"	"62"	"2004"	"2004"	"Female"	"F"	2415	1316213	183.5
	"62 years"	"62"	"2004"	"2004"	"Male"	"M"	4560	1199144	380.3
"Total"	"62 years"	"62"	"2004"	"2004"			6975	2515357	277.3
	"62 years"	"62"	"2005"	"2005"	"Female"	"F"	2585	1475790	175.2
	"62 years"	"62"	"2005"	"2005"	"Male"	"M"	5091	1351274	376.8
"Total"	"62 years"	"62"	"2005"	"2005"			7676	2827064	271.5
	"62 years"	"62"	"2006"	"2006"	"Female"	"F"	2452	1422085	172.4
	"62 years"	"62"	"2006"	"2006"	"Male"	"M"	4791	1303566	367.5
"Total"	"62 years"	"62"	"2006"	"2006"			7243	2725651	265.7
	"62 years"	"62"	"2007"	"2007"	"Female"	"F"	2142	1435809	149.2
	"62 years"	"62"	"2007"	"2007"	"Male"	"M"	4559	1322109	344.8
"Total"	"62 years"	"62"	"2007"	"2007"			6701	2757918	243.0
	"62 years"	"62"	"2008"	"2008"	"Female"	"F"	2321	1435908	161.6
	"62 years"	"62"	"2008"	"2008"	"Male"	"M"	4660	1321417	352.7
"Total"	"62 years"	"62"	"2008"	"2008"			6981	2757325	253.2
	"62 years"	"62"	"2009"	"2009"	"Female"	"F"	2594	1905712	136.1
	"62 years"	"62"	"2009"	"2009"	"Male"	"M"	5791	1767422	327.7
"Total"	"62 years"	"62"	"2009"	"2009"			8385	3673134	228.3
	"62 years"	"62"	"2010"	"2010"	"Female"	"F"	2511	1850490	135.7
	"62 years"	"62"	"2010"	"2010"	"Male"	"M"	5260	1712692	307.1
"Total"	"62 years"	"62"	"2010"	"2010"			7771	3563182	218.1
	"62 years"	"62"	"2011"	"2011"	"Female"	"F"	2506	1815820	138.0
	"62 years"	"62"	"2011"	"2011"	"Male"	"M"	5328	1671482	318.8
"Total"	"62 years"	"62"	"2011"	"2011"			7834	3487302	224.6
	"62 years"	"62"	"2012"	"2012"	"Female"	"F"	2458	1851190	132.8
	"62 years"	"62"	"2012"	"2012"	"Male"	"M"	5472	1703249	321.3
"Total"	"62 years"	"62"	"2012"	"2012"			7930	3554439	223.1
	"62 years"	"62"	"2013"	"2013"	"Female"	"F"	2528	1881064	134.4
	"62 years"	"62"	"2013"	"2013"	"Male"	"M"	5621	1722456	326.3
"Total"	"62 years"	"62"	"2013"	"2013"			8149	3603520	226.1
	"62 years"	"62"	"2014"	"2014"	"Female"	"F"	2667	1922318	138.7
	"62 years"	"62"	"2014"	"2014"	"Male"	"M"	5760	1763504	326.6
"Total"	"62 years"	"62"	"2014"	"2014"			8427	3685822	228.6
	"62 years"	"62"	"2015"	"2015"	"Female"	"F"	2777	1986021	139.8
	"62 years"	"62"	"2015"	"2015"	"Male"	"M"	5920	1815914	326.0
"Total"	"62 years"	"62"	"2015"	"2015"			8697	3801935	228.8
	"62 years"	"62"	"2016"	"2016"	"Female"	"F"	2933	2044245	143.5
	"62 years"	"62"	"2016"	"2016"	"Male"	"M"	5999	1867184	321.3
"Total"	"62 years"	"62"	"2016"	"2016"			8932	3911429	228.4
	"62 years"	"62"	"2017"	"2017"	"Female"	"F"	2836	2111180	134.3
	"62 years"	"62"	"2017"	"2017"	"Male"	"M"	6217	1938979	320.6
"Total"	"62 years"	"62"	"2017"	"2017"			9053	4050159	223.5
	"62 years"	"62"	"2018"	"2018"	"Female"	"F"	2963	2109543	140.5
	"62 years"	"62"	"2018"	"2018"	"Male"	"M"	6458	1933853	333.9
"Total"	"62 years"	"62"	"2018"	"2018"			9421	4043396	233.0
	"62 years"	"62"	"2019"	"2019"	"Female"	"F"	3066	2165425	141.6
	"62 years"	"62"	"2019"	"2019"	"Male"	"M"	6577	1991220	330.3
"Total"	"62 years"	"62"	"2019"	"2019"			9643	4156645	232.0
"Total"	"62 years"	"62"					164574	66233234	248.5
	"63 years"	"63"	"1999"	"1999"	"Female"	"F"	2727	1083500	251.7
	"63 years"	"63"	"1999"	"1999"	"Male"	"M"	4945	971465	509.0
"Total"	"63 years"	"63"	"1999"	"1999"			7672	2054965	373.3
	"63 years"	"63"	"2000"	"2000"	"Female"	"F"	2569	1081948	237.4
	"63 years"	"63"	"2000"	"2000"	"Male"	"M"	4773	971203	491.5
"Total"	"63 years"	"63"	"2000"	"2000"			7342	2053151	357.6
	"63 years"	"63"	"2001"	"2001"	"Female"	"F"	2566	1141614	224.8
	"63 years"	"63"	"2001"	"2001"	"Male"	"M"	4745	1030410	460.5
"Total"	"63 years"	"63"	"2001"	"2001"			7311	2172024	336.6
	"63 years"	"63"	"2002"	"2002"	"Female"	"F"	2565	1150553	222.9
	"63 years"	"63"	"2002"	"2002"	"Male"	"M"	4767	1045297	456.0
"Total"	"63 years"	"63"	"2002"	"2002"			7332	2195850	333.9
	"63 years"	"63"	"2003"	"2003"	"Female"	"F"	2490	1201532	207.2
	"63 years"	"63"	"2003"	"2003"	"Male"	"M"	4739	1087611	435.7
"Total"	"63 years"	"63"	"2003"	"2003"			7229	2289143	315.8
	"63 years"	"63"	"2004"	"2004"	"Female"	"F"	2386	1226632	194.5
	"63 years"	"63"	"2004"	"2004"	"Male"	"M"	4777	1108921	430.8
"Total"	"63 years"	"63"	"2004"	"2004"			7163	2335553	306.7
	"63 years"	"63"	"2005"	"2005"	"Female"	"F"	2524	1310319	192.6
	"63 years"	"63"	"2005"	"2005"	"Male"	"M"	4915	1188493	413.5
"Total"	"63 years"	"63"	"2005"	"2005"			7439	2498812	297.7
	"63 years"	"63"	"2006"	"2006"	"Female"	"F"	2580	1469890	175.5
	"63 years"	"63"	"2006"	"2006"	"Male"	"M"	5262	1340312	392.6
"Total"	"63 years"	"63"	"2006"	"2006"			7842	2810202	279.1
	"63 years"	"63"	"2007"	"2007"	"Female"	"F"	2477	1417309	174.8
	"63 years"	"63"	"2007"	"2007"	"Male"	"M"	4914	1294016	379.7
"Total"	"63 years"	"63"	"2007"	"2007"			7391	2711325	272.6
	"63 years"	"63"	"2008"	"2008"	"Female"	"F"	2415	1431620	168.7
	"63 years"	"63"	"2008"	"2008"	"Male"	"M"	4671	1313243	355.7
"Total"	"63 years"	"63"	"2008"	"2008"			7086	2744863	258.2
	"63 years"	"63"	"2009"	"2009"	"Female"	"F"	2385	1432316	166.5
	"63 years"	"63"	"2009"	"2009"	"Male"	"M"	4746	1313400	361.4
"Total"	"63 years"	"63"	"2009"	"2009"			7131	2745716	259.7
	"63 years"	"63"	"2010"	"2010"	"Female"	"F"	2799	1811555	154.5
	"63 years"	"63"	"2010"	"2010"	"Male"	"M"	5851	1672329	349.9
"Total"	"63 years"	"63"	"2010"	"2010"			8650	3483884	248.3
	"63 years"	"63"	"2011"	"2011"	"Female"	"F"	2854	1801788	158.4
	"63 years"	"63"	"2011"	"2011"	"Male"	"M"	5665	1657509	341.8
"Total"	"63 years"	"63"	"2011"	"2011"			8519	3459297	246.3
	"63 years"	"63"	"2012"	"2012"	"Female"	"F"	2735	1803760	151.6
	"63 years"	"63"	"2012"	"2012"	"Male"	"M"	5564	1650927	337.0
"Total"	"63 years"	"63"	"2012"	"2012"			8299	3454687	240.2
	"63 years"	"63"	"2013"	"2013"	"Female"	"F"	2687	1837353	146.2
	"63 years"	"63"	"2013"	"2013"	"Male"	"M"	5657	1681878	336.4
"Total"	"63 years"	"63"	"2013"	"2013"			8344	3519231	237.1
	"63 years"	"63"	"2014"	"2014"	"Female"	"F"	2756	1870552	147.3
	"63 years"	"63"	"2014"	"2014"	"Male"	"M"	5943	1701827	349.2
"Total"	"63 years"	"63"	"2014"	"2014"			8699	3572379	243.5
	"63 years"	"63"	"2015"	"2015"	"Female"	"F"	2944	1909879	154.1
	"63 years"	"63"	"2015"	"2015"	"Male"	"M"	6206	1741514	356.4
"Total"	"63 years"	"63"	"2015"	"2015"			9150	3651393	250.6
	"63 years"	"63"	"2016"	"2016"	"Female"	"F"	2960	1968870	150.3
	"63 years"	"63"	"2016"	"2016"	"Male"	"M"	6280	1788512	351.1
"Total"	"63 years"	"63"	"2016"	"2016"			9240	3757382	245.9
	"63 years"	"63"	"2017"	"2017"	"Female"	"F"	3045	2032205	149.8
	"63 years"	"63"	"2017"	"2017"	"Male"	"M"	6624	1843702	359.3
"Total"	"63 years"	"63"	"2017"	"2017"			9669	3875907	249.5
	"63 years"	"63"	"2018"	"2018"	"Female"	"F"	3066	2091595	146.6
	"63 years"	"63"	"2018"	"2018"	"Male"	"M"	6797	1908640	356.1
"Total"	"63 years"	"63"	"2018"	"2018"			9863	4000235	246.6
	"63 years"	"63"	"2019"	"2019"	"Female"	"F"	3162	2090246	151.3
	"63 years"	"63"	"2019"	"2019"	"Male"	"M"	6783	1905842	355.9
"Total"	"63 years"	"63"	"2019"	"2019"			9945	3996088	248.9
"Total"	"63 years"	"63"					171316	63382087	270.3
	"64 years"	"64"	"1999"	"1999"	"Female"	"F"	2908	1096791	265.1
	"64 years"	"64"	"1999"	"1999"	"Male"	"M"	5435	973141	558.5
"Total"	"64 years"	"64"	"1999"	"1999"			8343	2069932	403.1
	"64 years"	"64"	"2000"	"2000"	"Female"	"F"	2851	1081733	263.6
	"64 years"	"64"	"2000"	"2000"	"Male"	"M"	5141	958320	536.5
"Total"	"64 years"	"64"	"2000"	"2000"			7992	2040053	391.8
	"64 years"	"64"	"2001"	"2001"	"Female"	"F"	2813	1080816	260.3
	"64 years"	"64"	"2001"	"2001"	"Male"	"M"	4981	966203	515.5
"Total"	"64 years"	"64"	"2001"	"2001"			7794	2047019	380.7
	"64 years"	"64"	"2002"	"2002"	"Female"	"F"	2760	1131435	243.9
	"64 years"	"64"	"2002"	"2002"	"Male"	"M"	5073	1015731	499.4
"Total"	"64 years"	"64"	"2002"	"2002"			7833	2147166	364.8
	"64 years"	"64"	"2003"	"2003"	"Female"	"F"	2735	1139251	240.1
	"64 years"	"64"	"2003"	"2003"	"Male"	"M"	4928	1029496	478.7
"Total"	"64 years"	"64"	"2003"	"2003"			7663	2168747	353.3
	"64 years"	"64"	"2004"	"2004"	"Female"	"F"	2552	1188741	214.7
	"64 years"	"64"	"2004"	"2004"	"Male"	"M"	4855	1070816	453.4
"Total"	"64 years"	"64"	"2004"	"2004"			7407	2259557	327.8
	"64 years"	"64"	"2005"	"2005"	"Female"	"F"	2622	1212791	216.2
	"64 years"	"64"	"2005"	"2005"	"Male"	"M"	4969	1090862	455.5
"Total"	"64 years"	"64"	"2005"	"2005"			7591	2303653	329.5
	"64 years"	"64"	"2006"	"2006"	"Female"	"F"	2567	1294668	198.3
	"64 years"	"64"	"2006"	"2006"	"Male"	"M"	4898	1168771	419.1
"Total"	"64 years"	"64"	"2006"	"2006"			7465	2463439	303.0
	"64 years"	"64"	"2007"	"2007"	"Female"	"F"	2636	1451383	181.6
	"64 years"	"64"	"2007"	"2007"	"Male"	"M"	5335	1317780	404.8
"Total"	"64 years"	"64"	"2007"	"2007"			7971	2769163	287.8
	"64 years"	"64"	"2008"	"2008"	"Female"	"F"	2609	1397948	186.6
	"64 years"	"64"	"2008"	"2008"	"Male"	"M"	5167	1270827	406.6
"Total"	"64 years"	"64"	"2008"	"2008"			7776	2668775	291.4
	"64 years"	"64"	"2009"	"2009"	"Female"	"F"	2449	1410628	173.6
	"64 years"	"64"	"2009"	"2009"	"Male"	"M"	4863	1288629	377.4
"Total"	"64 years"	"64"	"2009"	"2009"			7312	2699257	270.9
	"64 years"	"64"	"2010"	"2010"	"Female"	"F"	2423	1389236	174.4
	"64 years"	"64"	"2010"	"2010"	"Male"	"M"	5010	1267895	395.1
"Total"	"64 years"	"64"	"2010"	"2010"			7433	2657131	279.7
	"64 years"	"64"	"2011"	"2011"	"Female"	"F"	3074	1881617	163.4
	"64 years"	"64"	"2011"	"2011"	"Male"	"M"	5999	1729478	346.9
"Total"	"64 years"	"64"	"2011"	"2011"			9073	3611095	251.3
	"64 years"	"64"	"2012"	"2012"	"Female"	"F"	2879	1788224	161.0
	"64 years"	"64"	"2012"	"2012"	"Male"	"M"	6006	1635390	367.3
"Total"	"64 years"	"64"	"2012"	"2012"			8885	3423614	259.5
	"64 years"	"64"	"2013"	"2013"	"Female"	"F"	2891	1789989	161.5
	"64 years"	"64"	"2013"	"2013"	"Male"	"M"	5918	1630472	363.0
"Total"	"64 years"	"64"	"2013"	"2013"			8809	3420461	257.5
	"64 years"	"64"	"2014"	"2014"	"Female"	"F"	2830	1826662	154.9
	"64 years"	"64"	"2014"	"2014"	"Male"	"M"	5996	1661474	360.9
"Total"	"64 years"	"64"	"2014"	"2014"			8826	3488136	253.0
	"64 years"	"64"	"2015"	"2015"	"Female"	"F"	3109	1857069	167.4
	"64 years"	"64"	"2015"	"2015"	"Male"	"M"	6311	1679087	375.9
"Total"	"64 years"	"64"	"2015"	"2015"			9420	3536156	266.4
	"64 years"	"64"	"2016"	"2016"	"Female"	"F"	3139	1892535	165.9
	"64 years"	"64"	"2016"	"2016"	"Male"	"M"	6436	1713760	375.5
"Total"	"64 years"	"64"	"2016"	"2016"			9575	3606295	265.5
	"64 years"	"64"	"2017"	"2017"	"Female"	"F"	3168	1956079	162.0
	"64 years"	"64"	"2017"	"2017"	"Male"	"M"	6598	1763974	374.0
"Total"	"64 years"	"64"	"2017"	"2017"			9766	3720053	262.5
	"64 years"	"64"	"2018"	"2018"	"Female"	"F"	3153	2012074	156.7
	"64 years"	"64"	"2018"	"2018"	"Male"	"M"	6965	1813691	384.0
"Total"	"64 years"	"64"	"2018"	"2018"			10118	3825765	264.5
	"64 years"	"64"	"2019"	"2019"	"Female"	"F"	3307	2071538	159.6
	"64 years"	"64"	"2019"	"2019"	"Male"	"M"	7132	1879040	379.6
"Total"	"64 years"	"64"	"2019"	"2019"			10439	3950578	264.2
"Total"	"64 years"	"64"					177491	60876045	291.6
	"65 years"	"65"	"1999"	"1999"	"Female"	"F"	3254	1018034	319.6
	"65 years"	"65"	"1999"	"1999"	"Male"	"M"	5464	895420	610.2
"Total"	"65 years"	"65"	"1999"	"1999"			8718	1913454	455.6
	"65 years"	"65"	"2000"	"2000"	"Female"	"F"	3158	1079260	292.6
	"65 years"	"65"	"2000"	"2000"	"Male"	"M"	5312	950651	558.8
"Total"	"65 years"	"65"	"2000"	"2000"			8470	2029911	417.3
	"65 years"	"65"	"2001"	"2001"	"Female"	"F"	2940	1068644	275.1
	"65 years"	"65"	"2001"	"2001"	"Male"	"M"	5319	943626	563.7
"Total"	"65 years"	"65"	"2001"	"2001"			8259	2012270	410.4
	"65 years"	"65"	"2002"	"2002"	"Female"	"F"	2972	1073097	277.0
	"65 years"	"65"	"2002"	"2002"	"Male"	"M"	5046	952282	529.9
"Total"	"65 years"	"65"	"2002"	"2002"			8018	2025379	395.9
	"65 years"	"65"	"2003"	"2003"	"Female"	"F"	2852	1124059	253.7
	"65 years"	"65"	"2003"	"2003"	"Male"	"M"	5169	1001903	515.9
"Total"	"65 years"	"65"	"2003"	"2003"			8021	2125962	377.3
	"65 years"	"65"	"2004"	"2004"	"Female"	"F"	2681	1132615	236.7
	"65 years"	"65"	"2004"	"2004"	"Male"	"M"	5009	1015816	493.1
"Total"	"65 years"	"65"	"2004"	"2004"			7690	2148431	357.9
	"65 years"	"65"	"2005"	"2005"	"Female"	"F"	2751	1183371	232.5
	"65 years"	"65"	"2005"	"2005"	"Male"	"M"	4800	1057487	453.9
"Total"	"65 years"	"65"	"2005"	"2005"			7551	2240858	337.0
	"65 years"	"65"	"2006"	"2006"	"Female"	"F"	2648	1208196	219.2
	"65 years"	"65"	"2006"	"2006"	"Male"	"M"	4831	1077812	448.2
"Total"	"65 years"	"65"	"2006"	"2006"			7479	2286008	327.2
	"65 years"	"65"	"2007"	"2007"	"Female"	"F"	2700	1290637	209.2
	"65 years"	"65"	"2007"	"2007"	"Male"	"M"	5056	1155119	437.7
"Total"	"65 years"	"65"	"2007"	"2007"			7756	2445756	317.1
	"65 years"	"65"	"2008"	"2008"	"Female"	"F"	2850	1448356	196.8
	"65 years"	"65"	"2008"	"2008"	"Male"	"M"	5431	1303557	416.6
"Total"	"65 years"	"65"	"2008"	"2008"			8281	2751913	300.9
	"65 years"	"65"	"2009"	"2009"	"Female"	"F"	2664	1396005	190.8
	"65 years"	"65"	"2009"	"2009"	"Male"	"M"	5182	1257340	412.1
"Total"	"65 years"	"65"	"2009"	"2009"			7846	2653345	295.7
	"65 years"	"65"	"2010"	"2010"	"Female"	"F"	2634	1407451	187.1
	"65 years"	"65"	"2010"	"2010"	"Male"	"M"	4979	1273310	391.0
"Total"	"65 years"	"65"	"2010"	"2010"			7613	2680761	284.0
	"65 years"	"65"	"2011"	"2011"	"Female"	"F"	2527	1400553	180.4
	"65 years"	"65"	"2011"	"2011"	"Male"	"M"	5007	1272356	393.5
"Total"	"65 years"	"65"	"2011"	"2011"			7534	2672909	281.9
	"65 years"	"65"	"2012"	"2012"	"Female"	"F"	3234	1866012	173.3
	"65 years"	"65"	"2012"	"2012"	"Male"	"M"	6175	1704827	362.2
"Total"	"65 years"	"65"	"2012"	"2012"			9409	3570839	263.5
	"65 years"	"65"	"2013"	"2013"	"Female"	"F"	3262	1775062	183.8
	"65 years"	"65"	"2013"	"2013"	"Male"	"M"	6311	1616005	390.5
"Total"	"65 years"	"65"	"2013"	"2013"			9573	3391067	282.3
	"65 years"	"65"	"2014"	"2014"	"Female"	"F"	3136	1776761	176.5
	"65 years"	"65"	"2014"	"2014"	"Male"	"M"	6221	1607688	387.0
"Total"	"65 years"	"65"	"2014"	"2014"			9357	3384449	276.5
	"65 years"	"65"	"2015"	"2015"	"Female"	"F"	3159	1812107	174.3
	"65 years"	"65"	"2015"	"2015"	"Male"	"M"	6313	1637936	385.4
"Total"	"65 years"	"65"	"2015"	"2015"			9472	3450043	274.5
	"65 years"	"65"	"2016"	"2016"	"Female"	"F"	3276	1839731	178.1
	"65 years"	"65"	"2016"	"2016"	"Male"	"M"	6440	1651159	390.0
"Total"	"65 years"	"65"	"2016"	"2016"			9716	3490890	278.3
	"65 years"	"65"	"2017"	"2017"	"Female"	"F"	3305	1878995	175.9
	"65 years"	"65"	"2017"	"2017"	"Male"	"M"	6634	1688983	392.8
"Total"	"65 years"	"65"	"2017"	"2017"			9939	3567978	278.6
	"65 years"	"65"	"2018"	"2018"	"Female"	"F"	3374	1935507	174.3
	"65 years"	"65"	"2018"	"2018"	"Male"	"M"	6859	1734093	395.5
"Total"	"65 years"	"65"	"2018"	"2018"			10233	3669600	278.9
	"65 years"	"65"	"2019"	"2019"	"Female"	"F"	3337	1991169	167.6
	"65 years"	"65"	"2019"	"2019"	"Male"	"M"	7092	1783428	397.7
"Total"	"65 years"	"65"	"2019"	"2019"			10429	3774597	276.3
"Total"	"65 years"	"65"					181364	58286420	311.2
	"66 years"	"66"	"1999"	"1999"	"Female"	"F"	3483	1018914	341.8
	"66 years"	"66"	"1999"	"1999"	"Male"	"M"	5879	877447	670.0
"Total"	"66 years"	"66"	"1999"	"1999"			9362	1896361	493.7
	"66 years"	"66"	"2000"	"2000"	"Female"	"F"	3276	996164	328.9
	"66 years"	"66"	"2000"	"2000"	"Male"	"M"	5329	864156	616.7
"Total"	"66 years"	"66"	"2000"	"2000"			8605	1860320	462.6
	"66 years"	"66"	"2001"	"2001"	"Female"	"F"	3214	1075042	299.0
	"66 years"	"66"	"2001"	"2001"	"Male"	"M"	5427	938399	578.3
"Total"	"66 years"	"66"	"2001"	"2001"			8641	2013441	429.2
