"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
"Total"	"5 years"	"5"	"2009"	"2009"			102	4070265	2.5
	"5 years"	"5"	"2010"	"2010"	"Female"	"F"	46	1984764	2.3
	"5 years"	"5"	"2010"	"2010"	"Male"	"M"	48	2072094	2.3
"Total"	"5 years"	"5"	"2010"	"2010"			94	4056858	2.3
	"5 years"	"5"	"2011"	"2011"	"Female"	"F"	55	1998262	2.8
	"5 years"	"5"	"2011"	"2011"	"Male"	"M"	60	2089887	2.9
"Total"	"5 years"	"5"	"2011"	"2011"			115	4088149	2.8
	"5 years"	"5"	"2012"	"2012"	"Female"	"F"	49	2020709	2.4
	"5 years"	"5"	"2012"	"2012"	"Male"	"M"	53	2112038	2.5
"Total"	"5 years"	"5"	"2012"	"2012"			102	4132747	2.5
	"5 years"	"5"	"2013"	"2013"	"Female"	"F"	42	2017560	2.1
	"5 years"	"5"	"2013"	"2013"	"Male"	"M"	54	2104237	2.6
"Total"	"5 years"	"5"	"2013"	"2013"			96	4121797	2.3
	"5 years"	"5"	"2014"	"2014"	"Female"	"F"	47	1961391	2.4
	"5 years"	"5"	"2014"	"2014"	"Male"	"M"	53	2043467	2.6
"Total"	"5 years"	"5"	"2014"	"2014"			100	4004858	2.5
	"5 years"	"5"	"2015"	"2015"	"Female"	"F"	42	1967310	2.1
	"5 years"	"5"	"2015"	"2015"	"Male"	"M"	56	2050848	2.7
"Total"	"5 years"	"5"	"2015"	"2015"			98	4018158	2.4
	"5 years"	"5"	"2016"	"2016"	"Female"	"F"	42	1970381	2.1
	"5 years"	"5"	"2016"	"2016"	"Male"	"M"	52	2062134	2.5
"Total"	"5 years"	"5"	"2016"	"2016"			94	4032515	2.3
	"5 years"	"5"	"2017"	"2017"	"Female"	"F"	49	1956268	2.5
	"5 years"	"5"	"2017"	"2017"	"Male"	"M"	37	2045050	1.8
"Total"	"5 years"	"5"	"2017"	"2017"			86	4001318	2.1
	"5 years"	"5"	"2018"	"2018"	"Female"	"F"	37	1960607	1.9
	"5 years"	"5"	"2018"	"2018"	"Male"	"M"	34	2049511	1.7
"Total"	"5 years"	"5"	"2018"	"2018"			71	4010118	1.8
	"5 years"	"5"	"2019"	"2019"	"Female"	"F"	41	1967081	2.1
	"5 years"	"5"	"2019"	"2019"	"Male"	"M"	48	2061200	2.3
"Total"	"5 years"	"5"	"2019"	"2019"			89	4028281	2.2
"Total"	"5 years"	"5"					2109	83891820	2.5
	"6 years"	"6"	"1999"	"1999"	"Female"	"F"	49	1970698	2.5
	"6 years"	"6"	"1999"	"1999"	"Male"	"M"	63	2071922	3.0
"Total"	"6 years"	"6"	"1999"	"1999"			112	4042620	2.8
	"6 years"	"6"	"2000"	"2000"	"Female"	"F"	35	1961488	1.8
	"6 years"	"6"	"2000"	"2000"	"Male"	"M"	62	2058217	3.0
"Total"	"6 years"	"6"	"2000"	"2000"			97	4019705	2.4
	"6 years"	"6"	"2001"	"2001"	"Female"	"F"	62	1937940	3.2
	"6 years"	"6"	"2001"	"2001"	"Male"	"M"	54	2034568	2.7
"Total"	"6 years"	"6"	"2001"	"2001"			116	3972508	2.9
	"6 years"	"6"	"2002"	"2002"	"Female"	"F"	37	1911028	1.9
	"6 years"	"6"	"2002"	"2002"	"Male"	"M"	66	2002026	3.3
"Total"	"6 years"	"6"	"2002"	"2002"			103	3913054	2.6
	"6 years"	"6"	"2003"	"2003"	"Female"	"F"	45	1877108	2.4
	"6 years"	"6"	"2003"	"2003"	"Male"	"M"	61	1960653	3.1
"Total"	"6 years"	"6"	"2003"	"2003"			106	3837761	2.8
	"6 years"	"6"	"2004"	"2004"	"Female"	"F"	43	1867533	2.3
	"6 years"	"6"	"2004"	"2004"	"Male"	"M"	56	1954556	2.9
"Total"	"6 years"	"6"	"2004"	"2004"			99	3822089	2.6
	"6 years"	"6"	"2005"	"2005"	"Female"	"F"	43	1871697	2.3
	"6 years"	"6"	"2005"	"2005"	"Male"	"M"	53	1956456	2.7
"Total"	"6 years"	"6"	"2005"	"2005"			96	3828153	2.5
	"6 years"	"6"	"2006"	"2006"	"Female"	"F"	46	1901451	2.4
	"6 years"	"6"	"2006"	"2006"	"Male"	"M"	52	1989878	2.6
"Total"	"6 years"	"6"	"2006"	"2006"			98	3891329	2.5
	"6 years"	"6"	"2007"	"2007"	"Female"	"F"	44	1981981	2.2
	"6 years"	"6"	"2007"	"2007"	"Male"	"M"	52	2064421	2.5
"Total"	"6 years"	"6"	"2007"	"2007"			96	4046402	2.4
	"6 years"	"6"	"2008"	"2008"	"Female"	"F"	43	1953618	2.2
	"6 years"	"6"	"2008"	"2008"	"Male"	"M"	45	2034499	2.2
"Total"	"6 years"	"6"	"2008"	"2008"			88	3988117	2.2
	"6 years"	"6"	"2009"	"2009"	"Female"	"F"	41	1966642	2.1
	"6 years"	"6"	"2009"	"2009"	"Male"	"M"	52	2051558	2.5
"Total"	"6 years"	"6"	"2009"	"2009"			93	4018200	2.3
	"6 years"	"6"	"2010"	"2010"	"Female"	"F"	39	1991062	2.0
	"6 years"	"6"	"2010"	"2010"	"Male"	"M"	49	2075319	2.4
"Total"	"6 years"	"6"	"2010"	"2010"			88	4066381	2.2
	"6 years"	"6"	"2011"	"2011"	"Female"	"F"	42	1993089	2.1
	"6 years"	"6"	"2011"	"2011"	"Male"	"M"	52	2081870	2.5
"Total"	"6 years"	"6"	"2011"	"2011"			94	4074959	2.3
	"6 years"	"6"	"2012"	"2012"	"Female"	"F"	30	2003493	1.5
	"6 years"	"6"	"2012"	"2012"	"Male"	"M"	37	2095221	1.8
"Total"	"6 years"	"6"	"2012"	"2012"			67	4098714	1.6
	"6 years"	"6"	"2013"	"2013"	"Female"	"F"	46	2025310	2.3
	"6 years"	"6"	"2013"	"2013"	"Male"	"M"	45	2116881	2.1
"Total"	"6 years"	"6"	"2013"	"2013"			91	4142191	2.2
	"6 years"	"6"	"2014"	"2014"	"Female"	"F"	31	2024024	1.5
	"6 years"	"6"	"2014"	"2014"	"Male"	"M"	53	2110328	2.5
"Total"	"6 years"	"6"	"2014"	"2014"			84	4134352	2.0
	"6 years"	"6"	"2015"	"2015"	"Female"	"F"	49	1968544	2.5
	"6 years"	"6"	"2015"	"2015"	"Male"	"M"	52	2050663	2.5
"Total"	"6 years"	"6"	"2015"	"2015"			101	4019207	2.5
	"6 years"	"6"	"2016"	"2016"	"Female"	"F"	38	1973241	1.9
	"6 years"	"6"	"2016"	"2016"	"Male"	"M"	47	2056414	2.3
"Total"	"6 years"	"6"	"2016"	"2016"			85	4029655	2.1
	"6 years"	"6"	"2017"	"2017"	"Female"	"F"	45	1976331	2.3
	"6 years"	"6"	"2017"	"2017"	"Male"	"M"	32	2069201	1.5
"Total"	"6 years"	"6"	"2017"	"2017"			77	4045532	1.9
	"6 years"	"6"	"2018"	"2018"	"Female"	"F"	36	1963030	1.8
	"6 years"	"6"	"2018"	"2018"	"Male"	"M"	42	2052229	2.0
"Total"	"6 years"	"6"	"2018"	"2018"			78	4015259	1.9
	"6 years"	"6"	"2019"	"2019"	"Female"	"F"	37	1964271	1.9
	"6 years"	"6"	"2019"	"2019"	"Male"	"M"	37	2052956	1.8
"Total"	"6 years"	"6"	"2019"	"2019"			74	4017227	1.8
"Total"	"6 years"	"6"					1943	84023415	2.3
	"7 years"	"7"	"1999"	"1999"	"Female"	"F"	42	2034495	2.1
	"7 years"	"7"	"1999"	"1999"	"Male"	"M"	48	2128808	2.3
"Total"	"7 years"	"7"	"1999"	"1999"			90	4163303	2.2
	"7 years"	"7"	"2000"	"2000"	"Female"	"F"	50	2008279	2.5
	"7 years"	"7"	"2000"	"2000"	"Male"	"M"	48	2109868	2.3
"Total"	"7 years"	"7"	"2000"	"2000"			98	4118147	2.4
	"7 years"	"7"	"2001"	"2001"	"Female"	"F"	47	1958002	2.4
	"7 years"	"7"	"2001"	"2001"	"Male"	"M"	46	2054047	2.2
"Total"	"7 years"	"7"	"2001"	"2001"			93	4012049	2.3
	"7 years"	"7"	"2002"	"2002"	"Female"	"F"	46	1943048	2.4
	"7 years"	"7"	"2002"	"2002"	"Male"	"M"	60	2039312	2.9
"Total"	"7 years"	"7"	"2002"	"2002"			106	3982360	2.7
	"7 years"	"7"	"2003"	"2003"	"Female"	"F"	49	1916822	2.6
	"7 years"	"7"	"2003"	"2003"	"Male"	"M"	57	2007360	2.8
"Total"	"7 years"	"7"	"2003"	"2003"			106	3924182	2.7
	"7 years"	"7"	"2004"	"2004"	"Female"	"F"	49	1883869	2.6
	"7 years"	"7"	"2004"	"2004"	"Male"	"M"	62	1966777	3.2
"Total"	"7 years"	"7"	"2004"	"2004"			111	3850646	2.9
	"7 years"	"7"	"2005"	"2005"	"Female"	"F"	55	1876179	2.9
	"7 years"	"7"	"2005"	"2005"	"Male"	"M"	54	1962661	2.8
"Total"	"7 years"	"7"	"2005"	"2005"			109	3838840	2.8
	"7 years"	"7"	"2006"	"2006"	"Female"	"F"	52	1882266	2.8
	"7 years"	"7"	"2006"	"2006"	"Male"	"M"	47	1966492	2.4
"Total"	"7 years"	"7"	"2006"	"2006"			99	3848758	2.6
	"7 years"	"7"	"2007"	"2007"	"Female"	"F"	51	1913487	2.7
	"7 years"	"7"	"2007"	"2007"	"Male"	"M"	57	2001256	2.8
"Total"	"7 years"	"7"	"2007"	"2007"			108	3914743	2.8
	"7 years"	"7"	"2008"	"2008"	"Female"	"F"	47	1995829	2.4
	"7 years"	"7"	"2008"	"2008"	"Male"	"M"	49	2077462	2.4
"Total"	"7 years"	"7"	"2008"	"2008"			96	4073291	2.4
	"7 years"	"7"	"2009"	"2009"	"Female"	"F"	32	1968502	1.6
	"7 years"	"7"	"2009"	"2009"	"Male"	"M"	59	2048522	2.9
"Total"	"7 years"	"7"	"2009"	"2009"			91	4017024	2.3
	"7 years"	"7"	"2010"	"2010"	"Female"	"F"	31	1973503	1.6
	"7 years"	"7"	"2010"	"2010"	"Male"	"M"	54	2057076	2.6
"Total"	"7 years"	"7"	"2010"	"2010"			85	4030579	2.1
	"7 years"	"7"	"2011"	"2011"	"Female"	"F"	41	1998546	2.1
	"7 years"	"7"	"2011"	"2011"	"Male"	"M"	37	2084600	1.8
"Total"	"7 years"	"7"	"2011"	"2011"			78	4083146	1.9
	"7 years"	"7"	"2012"	"2012"	"Female"	"F"	26	1998409	1.3
	"7 years"	"7"	"2012"	"2012"	"Male"	"M"	58	2087555	2.8
"Total"	"7 years"	"7"	"2012"	"2012"			84	4085964	2.1
	"7 years"	"7"	"2013"	"2013"	"Female"	"F"	34	2007933	1.7
	"7 years"	"7"	"2013"	"2013"	"Male"	"M"	45	2100120	2.1
"Total"	"7 years"	"7"	"2013"	"2013"			79	4108053	1.9
	"7 years"	"7"	"2014"	"2014"	"Female"	"F"	31	2031760	1.5
	"7 years"	"7"	"2014"	"2014"	"Male"	"M"	45	2122240	2.1
"Total"	"7 years"	"7"	"2014"	"2014"			76	4154000	1.8
	"7 years"	"7"	"2015"	"2015"	"Female"	"F"	40	2031242	2.0
	"7 years"	"7"	"2015"	"2015"	"Male"	"M"	40	2117118	1.9
"Total"	"7 years"	"7"	"2015"	"2015"			80	4148360	1.9
	"7 years"	"7"	"2016"	"2016"	"Female"	"F"	45	1974326	2.3
	"7 years"	"7"	"2016"	"2016"	"Male"	"M"	47	2055665	2.3
"Total"	"7 years"	"7"	"2016"	"2016"			92	4029991	2.3
	"7 years"	"7"	"2017"	"2017"	"Female"	"F"	44	1979376	2.2
	"7 years"	"7"	"2017"	"2017"	"Male"	"M"	51	2063003	2.5
"Total"	"7 years"	"7"	"2017"	"2017"			95	4042379	2.4
	"7 years"	"7"	"2018"	"2018"	"Female"	"F"	36	1983207	1.8
	"7 years"	"7"	"2018"	"2018"	"Male"	"M"	51	2076156	2.5
"Total"	"7 years"	"7"	"2018"	"2018"			87	4059363	2.1
	"7 years"	"7"	"2019"	"2019"	"Female"	"F"	38	1966584	1.9
	"7 years"	"7"	"2019"	"2019"	"Male"	"M"	38	2055735	1.8
"Total"	"7 years"	"7"	"2019"	"2019"			76	4022319	1.9
"Total"	"7 years"	"7"					1939	84507497	2.3
	"8 years"	"8"	"1999"	"1999"	"Female"	"F"	45	2034953	2.2
	"8 years"	"8"	"1999"	"1999"	"Male"	"M"	50	2135753	2.3
"Total"	"8 years"	"8"	"1999"	"1999"			95	4170706	2.3
	"8 years"	"8"	"2000"	"2000"	"Female"	"F"	38	2041401	1.9
	"8 years"	"8"	"2000"	"2000"	"Male"	"M"	54	2137829	2.5
"Total"	"8 years"	"8"	"2000"	"2000"			92	4179230	2.2
	"8 years"	"8"	"2001"	"2001"	"Female"	"F"	38	1998184	1.9
	"8 years"	"8"	"2001"	"2001"	"Male"	"M"	57	2101358	2.7
"Total"	"8 years"	"8"	"2001"	"2001"			95	4099542	2.3
	"8 years"	"8"	"2002"	"2002"	"Female"	"F"	46	1962016	2.3
	"8 years"	"8"	"2002"	"2002"	"Male"	"M"	51	2058954	2.5
"Total"	"8 years"	"8"	"2002"	"2002"			97	4020970	2.4
	"8 years"	"8"	"2003"	"2003"	"Female"	"F"	32	1946758	1.6
	"8 years"	"8"	"2003"	"2003"	"Male"	"M"	54	2044317	2.6
"Total"	"8 years"	"8"	"2003"	"2003"			86	3991075	2.2
	"8 years"	"8"	"2004"	"2004"	"Female"	"F"	43	1920442	2.2
	"8 years"	"8"	"2004"	"2004"	"Male"	"M"	56	2012719	2.8
"Total"	"8 years"	"8"	"2004"	"2004"			99	3933161	2.5
	"8 years"	"8"	"2005"	"2005"	"Female"	"F"	45	1888355	2.4
	"8 years"	"8"	"2005"	"2005"	"Male"	"M"	56	1973522	2.8
"Total"	"8 years"	"8"	"2005"	"2005"			101	3861877	2.6
	"8 years"	"8"	"2006"	"2006"	"Female"	"F"	30	1881597	1.6
	"8 years"	"8"	"2006"	"2006"	"Male"	"M"	55	1970668	2.8
"Total"	"8 years"	"8"	"2006"	"2006"			85	3852265	2.2
	"8 years"	"8"	"2007"	"2007"	"Female"	"F"	48	1887870	2.5
	"8 years"	"8"	"2007"	"2007"	"Male"	"M"	43	1975219	2.2
"Total"	"8 years"	"8"	"2007"	"2007"			91	3863089	2.4
	"8 years"	"8"	"2008"	"2008"	"Female"	"F"	44	1919626	2.3
	"8 years"	"8"	"2008"	"2008"	"Male"	"M"	47	2010918	2.3
"Total"	"8 years"	"8"	"2008"	"2008"			91	3930544	2.3
	"8 years"	"8"	"2009"	"2009"	"Female"	"F"	43	2002104	2.1
	"8 years"	"8"	"2009"	"2009"	"Male"	"M"	47	2087842	2.3
"Total"	"8 years"	"8"	"2009"	"2009"			90	4089946	2.2
	"8 years"	"8"	"2010"	"2010"	"Female"	"F"	52	1981033	2.6
	"8 years"	"8"	"2010"	"2010"	"Male"	"M"	38	2065453	1.8
"Total"	"8 years"	"8"	"2010"	"2010"			90	4046486	2.2
	"8 years"	"8"	"2011"	"2011"	"Female"	"F"	33	1984554	1.7
	"8 years"	"8"	"2011"	"2011"	"Male"	"M"	44	2068403	2.1
"Total"	"8 years"	"8"	"2011"	"2011"			77	4052957	1.9
	"8 years"	"8"	"2012"	"2012"	"Female"	"F"	35	2003830	1.7
	"8 years"	"8"	"2012"	"2012"	"Male"	"M"	46	2090344	2.2
"Total"	"8 years"	"8"	"2012"	"2012"			81	4094174	2.0
	"8 years"	"8"	"2013"	"2013"	"Female"	"F"	37	2002750	1.8
	"8 years"	"8"	"2013"	"2013"	"Male"	"M"	47	2092455	2.2
"Total"	"8 years"	"8"	"2013"	"2013"			84	4095205	2.1
	"8 years"	"8"	"2014"	"2014"	"Female"	"F"	40	2014402	2.0
	"8 years"	"8"	"2014"	"2014"	"Male"	"M"	49	2105122	2.3
"Total"	"8 years"	"8"	"2014"	"2014"			89	4119524	2.2
	"8 years"	"8"	"2015"	"2015"	"Female"	"F"	34	2039062	1.7
	"8 years"	"8"	"2015"	"2015"	"Male"	"M"	49	2128825	2.3
"Total"	"8 years"	"8"	"2015"	"2015"			83	4167887	2.0
	"8 years"	"8"	"2016"	"2016"	"Female"	"F"	32	2037098	1.6
	"8 years"	"8"	"2016"	"2016"	"Male"	"M"	64	2122016	3.0
"Total"	"8 years"	"8"	"2016"	"2016"			96	4159114	2.3
	"8 years"	"8"	"2017"	"2017"	"Female"	"F"	39	1980666	2.0
	"8 years"	"8"	"2017"	"2017"	"Male"	"M"	33	2062172	1.6
"Total"	"8 years"	"8"	"2017"	"2017"			72	4042838	1.8
	"8 years"	"8"	"2018"	"2018"	"Female"	"F"	37	1986003	1.9
	"8 years"	"8"	"2018"	"2018"	"Male"	"M"	35	2069621	1.7
"Total"	"8 years"	"8"	"2018"	"2018"			72	4055624	1.8
	"8 years"	"8"	"2019"	"2019"	"Female"	"F"	34	1986471	1.7
	"8 years"	"8"	"2019"	"2019"	"Male"	"M"	41	2079723	2.0
"Total"	"8 years"	"8"	"2019"	"2019"			75	4066194	1.8
"Total"	"8 years"	"8"					1841	84892408	2.2
	"9 years"	"9"	"1999"	"1999"	"Female"	"F"	43	2061580	2.1
	"9 years"	"9"	"1999"	"1999"	"Male"	"M"	46	2168489	2.1
"Total"	"9 years"	"9"	"1999"	"1999"			89	4230069	2.1
	"9 years"	"9"	"2000"	"2000"	"Female"	"F"	39	2081029	1.9
	"9 years"	"9"	"2000"	"2000"	"Male"	"M"	40	2186291	1.8
"Total"	"9 years"	"9"	"2000"	"2000"			79	4267320	1.9
	"9 years"	"9"	"2001"	"2001"	"Female"	"F"	46	2040960	2.3
	"9 years"	"9"	"2001"	"2001"	"Male"	"M"	51	2138270	2.4
"Total"	"9 years"	"9"	"2001"	"2001"			97	4179230	2.3
	"9 years"	"9"	"2002"	"2002"	"Female"	"F"	50	2007242	2.5
	"9 years"	"9"	"2002"	"2002"	"Male"	"M"	58	2111604	2.7
"Total"	"9 years"	"9"	"2002"	"2002"			108	4118846	2.6
	"9 years"	"9"	"2003"	"2003"	"Female"	"F"	49	1972876	2.5
	"9 years"	"9"	"2003"	"2003"	"Male"	"M"	57	2071389	2.8
"Total"	"9 years"	"9"	"2003"	"2003"			106	4044265	2.6
	"9 years"	"9"	"2004"	"2004"	"Female"	"F"	40	1959620	2.0
	"9 years"	"9"	"2004"	"2004"	"Male"	"M"	64	2059114	3.1
"Total"	"9 years"	"9"	"2004"	"2004"			104	4018734	2.6
	"9 years"	"9"	"2005"	"2005"	"Female"	"F"	41	1936186	2.1
	"9 years"	"9"	"2005"	"2005"	"Male"	"M"	50	2030883	2.5
"Total"	"9 years"	"9"	"2005"	"2005"			91	3967069	2.3
	"9 years"	"9"	"2006"	"2006"	"Female"	"F"	34	1906898	1.8
	"9 years"	"9"	"2006"	"2006"	"Male"	"M"	48	1994856	2.4
"Total"	"9 years"	"9"	"2006"	"2006"			82	3901754	2.1
	"9 years"	"9"	"2007"	"2007"	"Female"	"F"	42	1902338	2.2
	"9 years"	"9"	"2007"	"2007"	"Male"	"M"	50	1994550	2.5
"Total"	"9 years"	"9"	"2007"	"2007"			92	3896888	2.4
	"9 years"	"9"	"2008"	"2008"	"Female"	"F"	43	1911282	2.2
	"9 years"	"9"	"2008"	"2008"	"Male"	"M"	39	2002071	1.9
"Total"	"9 years"	"9"	"2008"	"2008"			82	3913353	2.1
	"9 years"	"9"	"2009"	"2009"	"Female"	"F"	46	1945940	2.4
	"9 years"	"9"	"2009"	"2009"	"Male"	"M"	55	2041124	2.7
"Total"	"9 years"	"9"	"2009"	"2009"			101	3987064	2.5
	"9 years"	"9"	"2010"	"2010"	"Female"	"F"	32	2028657	1.6
	"9 years"	"9"	"2010"	"2010"	"Male"	"M"	50	2119696	2.4
"Total"	"9 years"	"9"	"2010"	"2010"			82	4148353	2.0
	"9 years"	"9"	"2011"	"2011"	"Female"	"F"	26	1975558	1.3
	"9 years"	"9"	"2011"	"2011"	"Male"	"M"	51	2059427	2.5
"Total"	"9 years"	"9"	"2011"	"2011"			77	4034985	1.9
	"9 years"	"9"	"2012"	"2012"	"Female"	"F"	46	1989902	2.3
	"9 years"	"9"	"2012"	"2012"	"Male"	"M"	60	2074035	2.9
"Total"	"9 years"	"9"	"2012"	"2012"			106	4063937	2.6
	"9 years"	"9"	"2013"	"2013"	"Female"	"F"	47	2008054	2.3
	"9 years"	"9"	"2013"	"2013"	"Male"	"M"	50	2095281	2.4
"Total"	"9 years"	"9"	"2013"	"2013"			97	4103335	2.4
	"9 years"	"9"	"2014"	"2014"	"Female"	"F"	45	2009560	2.2
	"9 years"	"9"	"2014"	"2014"	"Male"	"M"	42	2097272	2.0
"Total"	"9 years"	"9"	"2014"	"2014"			87	4106832	2.1
	"9 years"	"9"	"2015"	"2015"	"Female"	"F"	30	2021886	1.5
	"9 years"	"9"	"2015"	"2015"	"Male"	"M"	45	2111678	2.1
"Total"	"9 years"	"9"	"2015"	"2015"			75	4133564	1.8
	"9 years"	"9"	"2016"	"2016"	"Female"	"F"	39	2044830	1.9
	"9 years"	"9"	"2016"	"2016"	"Male"	"M"	43	2133694	2.0
"Total"	"9 years"	"9"	"2016"	"2016"			82	4178524	2.0
	"9 years"	"9"	"2017"	"2017"	"Female"	"F"	42	2043456	2.1
	"9 years"	"9"	"2017"	"2017"	"Male"	"M"	46	2128715	2.2
"Total"	"9 years"	"9"	"2017"	"2017"			88	4172171	2.1
	"9 years"	"9"	"2018"	"2018"	"Female"	"F"	43	1986805	2.2
	"9 years"	"9"	"2018"	"2018"	"Male"	"M"	42	2068473	2.0
"Total"	"9 years"	"9"	"2018"	"2018"			85	4055278	2.1
	"9 years"	"9"	"2019"	"2019"	"Female"	"F"	28	1988726	1.4
	"9 years"	"9"	"2019"	"2019"	"Male"	"M"	29	2073148	1.4
"Total"	"9 years"	"9"	"2019"	"2019"			57	4061874	1.4
"Total"	"9 years"	"9"					1867	85583445	2.2
	"10 years"	"10"	"1999"	"1999"	"Female"	"F"	48	2021562	2.4
	"10 years"	"10"	"1999"	"1999"	"Male"	"M"	52	2127091	2.4
"Total"	"10 years"	"10"	"1999"	"1999"			100	4148653	2.4
	"10 years"	"10"	"2000"	"2000"	"Female"	"F"	39	2082812	1.9
	"10 years"	"10"	"2000"	"2000"	"Male"	"M"	53	2191244	2.4
"Total"	"10 years"	"10"	"2000"	"2000"			92	4274056	2.2
	"10 years"	"10"	"2001"	"2001"	"Female"	"F"	47	2087011	2.3
	"10 years"	"10"	"2001"	"2001"	"Male"	"M"	66	2190238	3.0
"Total"	"10 years"	"10"	"2001"	"2001"			113	4277249	2.6
	"10 years"	"10"	"2002"	"2002"	"Female"	"F"	39	2072652	1.9
	"10 years"	"10"	"2002"	"2002"	"Male"	"M"	59	2171164	2.7
"Total"	"10 years"	"10"	"2002"	"2002"			98	4243816	2.3
	"10 years"	"10"	"2003"	"2003"	"Female"	"F"	46	2049649	2.2
	"10 years"	"10"	"2003"	"2003"	"Male"	"M"	73	2155393	3.4
"Total"	"10 years"	"10"	"2003"	"2003"			119	4205042	2.8
	"10 years"	"10"	"2004"	"2004"	"Female"	"F"	48	2026099	2.4
	"10 years"	"10"	"2004"	"2004"	"Male"	"M"	36	2125852	1.7
"Total"	"10 years"	"10"	"2004"	"2004"			84	4151951	2.0
	"10 years"	"10"	"2005"	"2005"	"Female"	"F"	27	2024518	1.3
	"10 years"	"10"	"2005"	"2005"	"Male"	"M"	51	2125604	2.4
"Total"	"10 years"	"10"	"2005"	"2005"			78	4150122	1.9
	"10 years"	"10"	"2006"	"2006"	"Female"	"F"	28	2012412	1.4
	"10 years"	"10"	"2006"	"2006"	"Male"	"M"	46	2108693	2.2
"Total"	"10 years"	"10"	"2006"	"2006"			74	4121105	1.8
	"10 years"	"10"	"2007"	"2007"	"Female"	"F"	50	1992946	2.5
	"10 years"	"10"	"2007"	"2007"	"Male"	"M"	46	2082772	2.2
"Total"	"10 years"	"10"	"2007"	"2007"			96	4075718	2.4
	"10 years"	"10"	"2008"	"2008"	"Female"	"F"	37	1999441	1.9
	"10 years"	"10"	"2008"	"2008"	"Male"	"M"	45	2094239	2.1
"Total"	"10 years"	"10"	"2008"	"2008"			82	4093680	2.0
	"10 years"	"10"	"2009"	"2009"	"Female"	"F"	37	2019572	1.8
	"10 years"	"10"	"2009"	"2009"	"Male"	"M"	39	2113518	1.8
"Total"	"10 years"	"10"	"2009"	"2009"			76	4133090	1.8
	"10 years"	"10"	"2010"	"2010"	"Female"	"F"	43	2036545	2.1
	"10 years"	"10"	"2010"	"2010"	"Male"	"M"	35	2135996	1.6
"Total"	"10 years"	"10"	"2010"	"2010"			78	4172541	1.9
	"10 years"	"10"	"2011"	"2011"	"Female"	"F"	34	2022470	1.7
	"10 years"	"10"	"2011"	"2011"	"Male"	"M"	44	2111674	2.1
"Total"	"10 years"	"10"	"2011"	"2011"			78	4134144	1.9
	"10 years"	"10"	"2012"	"2012"	"Female"	"F"	39	1980794	2.0
	"10 years"	"10"	"2012"	"2012"	"Male"	"M"	50	2064925	2.4
"Total"	"10 years"	"10"	"2012"	"2012"			89	4045719	2.2
	"10 years"	"10"	"2013"	"2013"	"Female"	"F"	41	1994285	2.1
	"10 years"	"10"	"2013"	"2013"	"Male"	"M"	47	2078973	2.3
"Total"	"10 years"	"10"	"2013"	"2013"			88	4073258	2.2
	"10 years"	"10"	"2014"	"2014"	"Female"	"F"	27	2015380	1.3
	"10 years"	"10"	"2014"	"2014"	"Male"	"M"	45	2099874	2.1
"Total"	"10 years"	"10"	"2014"	"2014"			72	4115254	1.7
	"10 years"	"10"	"2015"	"2015"	"Female"	"F"	32	2017346	1.6
	"10 years"	"10"	"2015"	"2015"	"Male"	"M"	36	2103943	1.7
"Total"	"10 years"	"10"	"2015"	"2015"			68	4121289	1.6
	"10 years"	"10"	"2016"	"2016"	"Female"	"F"	28	2027418	1.4
	"10 years"	"10"	"2016"	"2016"	"Male"	"M"	47	2116601	2.2
"Total"	"10 years"	"10"	"2016"	"2016"			75	4144019	1.8
	"10 years"	"10"	"2017"	"2017"	"Female"	"F"	42	2051237	2.0
	"10 years"	"10"	"2017"	"2017"	"Male"	"M"	57	2140682	2.7
"Total"	"10 years"	"10"	"2017"	"2017"			99	4191919	2.4
	"10 years"	"10"	"2018"	"2018"	"Female"	"F"	41	2049181	2.0
	"10 years"	"10"	"2018"	"2018"	"Male"	"M"	40	2134896	1.9
"Total"	"10 years"	"10"	"2018"	"2018"			81	4184077	1.9
	"10 years"	"10"	"2019"	"2019"	"Female"	"F"	30	1989162	1.5
	"10 years"	"10"	"2019"	"2019"	"Male"	"M"	45	2071778	2.2
"Total"	"10 years"	"10"	"2019"	"2019"			75	4060940	1.8
"Total"	"10 years"	"10"					1815	87117642	2.1
	"11 years"	"11"	"1999"	"1999"	"Female"	"F"	55	1969839	2.8
	"11 years"	"11"	"1999"	"1999"	"Male"	"M"	47	2066343	2.3
"Total"	"11 years"	"11"	"1999"	"1999"			102	4036182	2.5
	"11 years"	"11"	"2000"	"2000"	"Female"	"F"	47	2006936	2.3
	"11 years"	"11"	"2000"	"2000"	"Male"	"M"	59	2108157	2.8
"Total"	"11 years"	"11"	"2000"	"2000"			106	4115093	2.6
	"11 years"	"11"	"2001"	"2001"	"Female"	"F"	39	2117318	1.8
	"11 years"	"11"	"2001"	"2001"	"Male"	"M"	49	2227595	2.2
"Total"	"11 years"	"11"	"2001"	"2001"			88	4344913	2.0
	"11 years"	"11"	"2002"	"2002"	"Female"	"F"	47	2095934	2.2
	"11 years"	"11"	"2002"	"2002"	"Male"	"M"	53	2199786	2.4
"Total"	"11 years"	"11"	"2002"	"2002"			100	4295720	2.3
	"11 years"	"11"	"2003"	"2003"	"Female"	"F"	46	2077602	2.2
